Epoch,D_loss,G_loss,D_loss_change_%,G_loss_change_%,D_to_G_ratio
696,-17.0016,10.3793,-2.237402749745554,14.397663396891879,1.638029539564325
697,-13.53,10.2109,-20.4192546583851,-1.6224600888306573,1.3250545985172706
698,-14.4308,13.447,6.657797487065786,31.692603002673604,1.0731612999181974
699,-18.3534,7.6198,27.182138204396168,-43.33457276715996,2.408645896217749
700,-15.9476,11.2004,-13.108197936077248,46.99073466495185,1.4238420056426555
701,-15.4243,8.6011,-3.281371491635099,-23.207206885468366,1.793293881015219
702,-15.6668,9.0305,1.5721945242247681,4.992384694980867,1.734876252699186
703,-17.3496,11.1378,10.741185181402702,23.335363490393668,1.5577223509131066
704,-16.3919,11.3569,-5.520011988749019,1.967174846019848,1.443342813619914
705,-18.1217,11.7378,10.552773015940797,3.353908196779054,1.5438753429092336
706,-16.8245,7.6879,-7.158268815839575,-34.50305849477756,2.1884389755329803
707,-17.6968,8.8435,5.18470088264138,15.031412999648808,2.0011081585345165
708,-15.2075,7.2816,-14.066384883142714,-17.661559337366427,2.0884833003735443
709,-20.2531,13.954,33.17836593785961,91.63370687760933,1.4514189479719075
710,-15.3132,7.8692,-24.390833995783357,-43.60613444173713,1.9459665531439028
711,-17.9616,10.1249,17.294882846171934,28.664921465968597,1.7740027061995673
712,-16.4206,9.545,-8.579413860680562,-5.72746397495284,1.7203352540597172
713,-16.3927,9.4797,-0.16990852952997182,-0.6841278156102693,1.7292424865765796
714,-13.2877,7.4322,-18.941358043519386,-21.598784771669987,1.7878555474825757
715,-14.9635,9.6477,12.61166341804827,29.809477678211028,1.550991428008748
716,-15.9806,8.6493,6.797206535904032,-10.3485804906869,1.8476177262899889
717,-15.9288,8.1593,-0.3241430234158904,-5.665198339750043,1.9522262939222728
718,-13.1966,10.3503,-17.152578976445188,26.85279374456142,1.2749968599943962
719,-12.9766,9.2109,-1.6670960701999027,-11.008376568795109,1.4088308417201358
720,-19.2596,7.0289,48.41792148945024,-23.689324604544616,2.7400588996855837
721,-16.4081,8.1052,-14.805603439323756,15.312495554069617,2.0243917485071314
722,-15.1438,11.7247,-7.705340654920434,44.65651680402705,1.2916151372743012
723,-12.0985,9.8897,-20.109219614627772,-15.65072027429274,1.223343478568612
724,-17.9427,11.2972,48.30516179691698,14.231978725340522,1.5882431044860672
725,-19.7976,7.6899,10.33790901034961,-31.93092093616118,2.5744938165645848
726,-12.6849,11.1402,-35.92708207055399,44.86794366636757,1.1386599881510207
727,-18.0543,9.6786,42.329068419932355,-13.12005170463727,1.8653834232223672
728,-14.3706,9.6562,-20.403449593725597,-0.23143843117805485,1.488225181748514
729,-15.6603,6.442,8.974573086718717,-33.286385948924,2.4309686432784847
730,-14.396,10.0188,-8.073280843917418,55.523129462899725,1.43689863057452
731,-15.9037,7.4831,10.473048068908032,-25.309418293608022,2.125282302788951
732,-11.2,7.4495,-29.576136370781647,-0.4490117731956067,1.5034566078260285
733,-17.5777,11.5701,56.94375,55.313779448285125,1.5192349245036776
734,-16.9272,6.9879,-3.7007116972072596,-39.60380636295279,2.4223586485210147
735,-15.3273,7.6093,-9.451651779384662,8.892514203122538,2.0142851510651436
736,-18.8451,8.983,22.95120471315888,18.052908940375588,2.0978626294111096
737,-14.675,11.808,-22.128298602819818,31.44829121674273,1.2428014905149052
738,-20.8853,1.7485,42.31890971039183,-85.19224254742548,11.94469545324564
739,-15.7337,6.2326,-24.666152748583936,256.45410351730055,2.5244199852389055
740,-17.4121,8.0815,10.667548002059268,29.664987324712012,2.154562890552496
741,-13.9056,5.7079,-20.13829463419117,-29.370785126523536,2.436202456244853
742,-15.7626,8.1436,13.354332067656195,42.67243644773031,1.9355813153887718
743,-17.2547,9.3867,9.466077931305739,15.264747777395748,1.838207250684479
744,-15.1019,9.6255,-12.476600578393127,2.5440250567292155,1.5689470676847956
745,-13.7407,9.2158,-9.013435395546255,-4.256402264817416,1.4909937281625036
746,-16.3967,12.4903,19.32943736490862,35.53137003841229,1.3127546976453728
747,-14.3945,7.0394,-12.210993675556658,-43.641065466802246,2.0448475722362702
748,-17.8427,3.1057,23.954982805932822,-55.88118305537404,5.745146021830827
749,-14.523,7.6428,-18.60536802165592,146.08944843352546,1.9002198147275866
750,-11.976,9.6584,-17.537698822557314,26.372533626419646,1.23995692868384
751,-17.2924,7.5336,44.39211756847028,-21.99950302327508,2.2953700753955615
752,-15.5382,8.52,-10.14434086650784,13.09334182860784,1.8237323943661972
753,-16.1878,9.454,4.180664427025005,10.962441314553995,1.7122699386503066
754,-15.5716,8.3807,-3.8065703801628326,-11.352866511529525,1.8580309520684433
755,-16.8611,6.0559,8.28110149246064,-27.739926259143022,2.784243465050612
756,-13.5161,10.2034,-19.838563320305326,68.48693010122359,1.3246662877080189
757,-15.7123,8.1479,16.248769985424794,-20.14524570241293,1.9283864554056875
758,-19.7764,5.9565,25.865723032274058,-26.895273628787784,3.3201376647360026
759,-18.7499,8.2266,-5.190530126817816,38.1113069755729,2.279179734033501
760,-19.087,9.9093,1.7978762553400252,20.454379695135305,1.926170365212477
761,-16.3972,4.2598,-14.092314140514473,-57.012099744684285,3.849288698999953
762,-15.5931,5.8648,-4.903886029322091,37.67782525001173,2.65876074205429
763,-16.8667,8.317,8.167715207367365,41.81216750784343,2.0279788385235062
764,-18.5383,8.0042,9.910652350489425,-3.760971504148125,2.316071562429724
765,-14.0356,8.6077,-24.28863488022094,7.539791609405033,1.630586567840422
766,-18.2123,7.0778,29.75790133660121,-17.773621292563636,2.5731583260335134
767,-16.8242,5.8391,-7.621772099075885,-17.501200938144613,2.8813002003733454
768,-14.6876,6.3529,-12.699563723683749,8.799301262180803,2.311952021911253
769,-18.4198,7.3018,25.410550396252617,14.936485699444347,2.5226382535813086
770,-14.6397,7.3693,-20.521938348950584,0.9244295927031576,1.986579458021793
771,-15.3434,8.4796,4.806792488917133,15.066559917495548,1.8094485588942877
772,-17.0766,6.1419,11.296062150501186,-27.56851738289542,2.7803448444292482
773,-17.7459,6.707,3.919398475106295,9.200735928621429,2.6458774414790516
774,-15.5498,8.7195,-12.375252875312038,30.00596391829433,1.7833362004702105
775,-16.8874,7.2365,8.602039897619274,-17.007855955043294,2.333641953983279
776,-18.4193,6.1727,9.071260229520227,-14.700476749809999,2.9839940382652648
777,-21.1284,4.7364,14.70794221278766,-23.26858587004067,4.460856346592348
778,-16.1551,5.0278,-23.53846008216428,6.152351997297534,3.2131548589840486
779,-16.8696,9.8613,4.422751948301129,96.13548669398146,1.7106872319065436
780,-17.2518,6.974,2.265613885332196,-29.279101132710693,2.4737310008603384
781,-15.4292,8.6869,-10.564694698524214,24.561227416116992,1.7761456906376267
782,-15.6557,9.0174,1.4679957483213713,3.804579309074585,1.736165635327256
783,-17.9669,7.9059,14.76267429754019,-12.326169405815424,2.2725938855791243
784,-13.5355,7.7726,-24.66424369256799,-1.6860825459466988,1.7414378714973113
785,-16.2995,7.2115,20.42037604816962,-7.218948614363274,2.260209387783401
786,-15.9261,8.3372,-2.290867818031217,15.609789918879557,1.9102456460202468
787,-15.6126,6.0939,-1.9684668562924945,-26.907115098594247,2.562004627578398
788,-17.6255,5.1899,12.89279171950859,-14.834506637785328,3.396115532091177
789,-18.8108,5.5602,6.724915605231074,7.135012235303195,3.383115715262041
790,-17.012,7.0961,-9.562591702638912,27.623107082479038,2.3973732049999295
791,-14.6896,8.1048,-13.651540089348691,14.214850410789005,1.812456815714145
792,-14.7541,6.0352,0.43908615619212554,-25.535485144605662,2.4446745758218453
793,-14.7796,9.7954,0.17283331412962788,62.30448038176035,1.5088306756232517
794,-18.0632,6.3031,22.21711007063789,-35.65244910876535,2.8657644651044722
795,-12.7864,6.8369,-29.212985517516266,8.468848661769602,1.8702043323728592
796,-19.1997,7.1401,50.15719827316523,4.434758443154063,2.688995952437641
797,-17.7547,6.3577,-7.526159262905152,-10.957829722272795,2.7926294100067635
798,-19.3368,6.2236,8.910879936016936,-2.1092533463359375,3.1070120187672727
799,-17.4603,6.7499,-9.704294402383018,8.456520341924278,2.586749433324938
800,-19.0512,9.009,9.111527293345478,33.46864397991081,2.114685314685315
801,-18.3121,11.9179,-3.8795456454186583,32.28882228882228,1.5365206957601591
802,-22.7937,8.2438,24.473435597228054,-30.828417758162086,2.7649506295640363
803,-18.5008,8.1269,-18.833712824157544,-1.4180353720371852,2.2764891902201336
804,-13.2742,3.9279,-28.25067024128687,-51.667917656178865,3.3794648539932277
805,-16.7502,6.9531,26.18613551099125,77.01825402887039,2.409026189757087
806,-16.4812,8.0305,-1.6059509737197053,15.495246724482614,2.052325508996949
807,-20.6356,8.1995,25.206902410018685,2.104476682647416,2.5166900420757363
808,-17.3886,6.2169,-15.734943495706444,-24.17952314165498,2.7969888529653044
809,-17.6862,5.7031,1.7114661329836744,-8.264569158262159,3.101155511914573
810,-15.1884,5.689,-14.122875462224782,-0.24723396047763302,2.6697837932852875
811,-18.0744,6.8943,19.001343130283654,21.18650026366673,2.6216439667551454
812,-14.4361,7.692,-20.129575532244502,11.570427744658618,1.876768070722829
813,-16.2311,3.1144,12.4341061644073,-59.511180447217896,5.211629848445929
814,-14.2094,1.3192,-12.455717727079495,-57.64192139737992,10.771224984839298
815,-15.9735,9.0487,12.415021042408547,585.9232868405095,1.765281200614453
816,-15.9301,5.6487,-0.27170000313018194,-37.574458209466556,2.8201356064227165
817,-15.7291,7.8998,-1.2617623241536369,39.851647281675426,1.9910757234360366
818,-17.5542,10.7298,11.603333947905469,35.82369173903135,1.6360230386400494
819,-20.8518,8.8738,18.78524797484362,-17.297619713321776,2.349816313191643
820,-19.3171,6.4964,-7.360036064032849,-26.791228109716236,2.9735084046548854
821,-15.4406,9.2887,-20.067712027167637,42.982267101779435,1.6622993529772734
822,-17.9727,3.6107,16.398974133129542,-61.12803729262437,4.977622067743097
823,-19.9858,5.5544,11.200876885498579,53.83166698978039,3.598192424024197
824,-17.3609,7.3907,-13.133825015761191,33.0602765375198,2.349019713964848
825,-16.4177,6.1044,-5.432898064040459,-17.40430541085418,2.6894862721971036
826,-15.9756,3.9228,-2.692825426216827,-35.73815608413603,4.072499235240135
827,-17.3714,7.7529,8.73707403790782,97.63689201590702,2.240632537502096
828,-14.9001,6.3673,-14.226256951080519,-17.872022082059612,2.3400970584078022
829,-16.6189,3.6248,11.535493050382218,-43.07163161779718,4.584777091149856
830,-17.6584,2.9903,6.254926619692047,-17.504414036636508,5.905226900311006
831,-16.465,5.2843,-6.758256693698184,76.71471089857205,3.115833696042995
832,-17.4797,5.6587,6.162769511084121,7.085138996650442,3.088995705727464
833,-13.2043,7.6082,-24.459229849482544,34.45137575768287,1.73553534344523
834,-15.9915,5.2733,21.108275334550108,-30.68925632869799,3.032541292928527
835,-17.9715,7.3574,12.381577713160109,39.52174160392923,2.4426427814173484
836,-19.6921,8.3845,9.57404779790223,13.960094598635365,2.3486314031844477
837,-15.9658,4.669,-18.922816764083063,-44.31391257677858,3.4195330905975587
838,-17.8595,4.8076,11.860977840133291,2.968515742128952,3.7148473250686416
839,-17.0472,5.5849,-4.548279627089224,16.168150428488225,3.0523733638919226
840,-17.7867,4.2944,4.337955793326764,-23.106949094880836,4.141835879284649
841,-13.3815,6.8213,-24.766820152136138,58.841747391952296,1.9617228387550762
842,-16.2752,5.2351,21.624631020438677,-23.25363200562942,3.108861339802487
843,-17.7896,10.3763,9.30495477782145,98.20633798781304,1.714445418887272
844,-18.2083,6.8924,2.3536223411431356,-33.575551979029136,2.641793859903662
845,-17.0423,1.3736,-6.403673050202386,-80.07080262317916,12.40703261502621
846,-18.4282,4.209,8.132118317363268,206.42108328479907,4.378284628177715
847,-13.8281,6.5151,-24.96228606157954,54.78973627940131,2.12246934045525
848,-18.3885,7.9231,32.97922346526276,21.611333671010403,2.3208718809556865
849,-16.9499,8.5097,-7.823367865785691,7.403667756307519,1.991832849571665
850,-15.7782,6.3488,-6.912725148820931,-25.39337461955181,2.485225554435484
851,-14.7092,6.1554,-6.775170805288311,-3.0462449596774133,2.389641615492088
852,-15.4322,7.7206,4.915291110325515,25.428079409948978,1.9988342874906095
853,-15.5754,4.6291,0.927929912779768,-40.04222469756237,3.3646713183988246
854,-19.9714,7.1778,28.223994247338744,55.05821866021472,2.7823845746607594
855,-15.867,5.4396,-20.551388485534304,-24.21633369556131,2.916942422236929
856,-14.5392,5.4855,-8.36831159009266,0.8438120450033004,2.6504785343177466
857,-16.5208,2.1085,13.629360625068788,-61.56230061070094,7.835333175243065
858,-15.0573,4.0255,-8.858529853275876,90.91771401470241,3.740479443547385
859,-15.9345,4.0694,5.8257456516108475,1.0905477580424705,3.915687816385708
860,-15.2303,4.5253,-4.419341680002509,11.20312576792648,3.3655890217223168
861,-17.7688,5.4181,16.66743268353217,19.729078735111493,3.279526033111238
862,-15.2697,6.0331,-14.064540092746824,11.35084254628007,2.530987386252507
863,-17.4993,6.5689,14.601465647655164,8.881006447763173,2.6639620027706314
864,-13.9039,0.397,-20.54596469573069,-93.95637016852136,35.02241813602015
865,-15.1659,3.1122,9.07659002150476,683.9294710327456,4.873048004626952
866,-19.8499,5.2703,30.885077707224774,69.34322986954564,3.766370035861337
867,-15.7446,2.4545,-20.681716280686558,-53.42769861298218,6.414585455286209
868,-16.0381,5.2039,1.8641311941872019,112.01466693827666,3.081938546090432
869,-14.7897,5.9802,-7.783964434689894,14.91765791041335,2.4731112671816997
870,-18.6986,6.7382,26.429880254501438,12.675161365840616,2.7750140987207264
871,-13.835,4.6519,-26.01050346015209,-30.96227479148733,2.974053612502418
872,-17.0976,6.9697,23.582219009757853,49.82480276876113,2.45313284646398
873,-13.2807,5.0571,-22.324185850645705,-27.441640242765107,2.6261493741472384
874,-16.6831,4.5837,25.619131521681847,-9.361096280476955,3.6396579182756286
875,-18.0952,6.7959,8.464254245314118,48.2623208325152,2.6626642534469314
876,-17.1126,7.1019,-5.430169326672251,4.502714872202351,2.409580534786466
877,-18.5483,4.8129,8.389724530462939,-32.2308114729861,3.8538718859731143
878,-10.0616,4.1955,-45.754597456370675,-12.828024683662653,2.3981885353354784
879,-16.491,4.0339,63.900373698020196,-3.8517459182457414,4.088103324326334
880,-15.774,6.1249,-4.34782608695653,51.83569250601157,2.5753889859426273
881,-21.323,8.2107,35.17814124508687,34.05443354177209,2.596977115227691
882,-20.7919,10.7857,-2.490737701073964,31.3615160704934,1.9277283810971932
883,-20.6865,5.0659,-0.5069281787619229,-53.03132851831591,4.083479737065477
884,-17.4986,3.7616,-15.410533439682883,-25.74665903393276,4.651903445342407
885,-16.8789,6.1529,-3.5414261712365502,63.57135261590812,2.7432430236148813
886,-16.0341,4.4088,-5.005065495974281,-28.345983194916215,3.6368399564507343
887,-17.7156,5.0317,10.487024528972633,14.128561059698775,3.520798139793708
888,-16.5207,5.752,-6.744902797534358,14.315241369716002,2.872166203059806
889,-17.7279,5.9446,7.307196426301554,3.348400556328235,2.982185512902466
890,-13.7583,5.9248,-22.391823058568704,-0.33307539615785586,2.3221543343235216
891,-19.1555,4.8343,39.228683776338634,-18.405684580070226,3.9624144136689905
892,-15.909,4.2993,-16.948135000391527,-11.066752166808024,3.7003698276463615
893,-15.8501,1.0357,-0.3702306870325023,-75.91003186565256,15.303755913874673
894,-17.0434,2.2263,7.528659125179016,114.95606835956357,7.655482190181017
895,-16.1951,4.3968,-4.977293263081295,97.4935992453847,3.6833833697234355
896,-19.6655,5.9904,21.428703743724963,36.244541484716166,3.2828358707264957
897,-13.6051,3.7357,-30.8174213724543,-37.63855502136752,3.6419145006290656
898,-14.2516,3.8275,4.751894510146926,2.4573707738844153,3.7234748530372306
899,-20.1889,2.2559,41.660585478121746,-41.060744611365116,8.949377188705173
900,-14.2415,8.8837,-29.458761992976335,293.79848397535346,1.6031045622882358
901,-15.7947,1.9442,10.906154548327084,-78.11497461643235,8.124009875527209
902,-19.3108,4.2069,22.26126485466644,116.38205945890343,4.5902683686324846
903,-16.9672,6.4881,-12.136213932100182,54.22520145475291,2.61512615403585
904,-17.425,3.8341,2.6981470130605034,-40.90565805089318,4.5447432252679905
905,-14.0975,3.782,-19.09612625538021,-1.3588586630499888,3.7275251189846643
906,-18.1591,3.1177,28.810782053555585,-17.56478053939714,5.8245180742213805
907,-14.7175,9.8524,-18.95248112516589,216.01501106584976,1.4937984653485445
908,-15.3692,0.8737,4.428061831153385,-91.13210994275506,17.590935103582463
909,-11.4849,6.0448,-25.273273820368004,591.8621952615315,1.8999636050820539
910,-14.5644,1.1125,26.813468119008444,-81.59575172048703,13.091595505617976
911,-17.5788,1.9235,20.6970421026613,72.89887640449437,9.138965427605926
912,-14.582,3.3659,-17.0478075864109,74.98830257343383,4.332273686086931
913,-15.9626,3.1238,9.467837059388273,-7.192727056656456,5.10999423778731
914,-17.2758,5.5941,8.22672998133136,79.07996670721558,3.088217943905186
915,-12.668,1.7978,-26.671992035101134,-67.86256949285855,7.046390032261653
916,-18.7266,3.9075,47.82601831386171,117.34898208922017,4.792476007677544
917,-18.4193,5.3662,-1.6409812779682453,37.33077415227126,3.432466177183109
918,-16.1626,4.593,-12.251822816285085,-14.40870634713578,3.5189636403222297
919,-14.9318,5.154,-7.615111430091693,12.214239059438281,2.897128443927047
920,-15.5382,2.2313,4.061131276872176,-56.707411719053155,6.963743109398108
921,-15.885,3.9833,2.231918755068163,78.5192488683727,3.9878994803303796
922,-18.4871,0.8946,16.38086244885113,-77.5412346546833,20.665213503241674
923,-16.4301,1.4707,-11.126677521082284,64.39749608763694,11.171618956959271
924,-15.1439,0.0774,-7.8283151045946076,-94.73719997280206,195.6576227390181
925,-17.6014,0.5541,16.227656019915628,615.8914728682172,31.765746255188596
926,-15.0068,2.8123,-14.740872885111422,407.5437646634181,5.336130569284927
927,-13.0005,3.6048,-13.369272596422954,28.179781673363436,3.6064414114513985
928,-16.6871,4.8897,28.35737087035115,35.64414114513983,3.412704255884819
929,-15.9551,5.2533,-4.386622001426255,7.4360390207988125,3.0371575961776407
930,-17.3647,2.411,8.834792636837129,-54.10503873755545,7.202281211115719
931,-15.0299,2.8641,-13.445668511405318,18.79303193695563,5.247686882441255
932,-17.2652,1.2241,14.872354440149316,-57.2605705108062,14.10440323502982
933,-16.9503,2.0107,-1.8239000996223664,64.25945592680335,8.430049236584274
934,-20.6561,2.0045,21.862739892509286,-0.30835032575718957,10.304864055874281
935,-16.7308,0.6938,-19.00310319953912,-65.38787727612872,24.114730469876044
936,-15.6048,2.8706,-6.730102565328611,313.75036033439034,5.436076081655402
937,-18.985,-1.2611,21.661283707577162,-143.93158224761376,-15.054317659186422
938,-15.2448,2.1384,-19.70081643402686,-269.56625168503683,7.129068462401796
939,-17.6732,1.5867,15.929366078925277,-25.7996632996633,11.138337429885928
940,-15.756,-1.3249,-10.848063734920677,-183.5003466313733,-11.892218280624954
941,-15.2682,1.0554,-3.0959634424980953,-179.65884217676808,14.466742467310974
942,-16.9075,1.9337,10.73669456779449,83.21963236687513,8.743600351657443
943,-15.7281,1.4065,-6.975602543250037,-27.263794797538388,11.182438677568431
944,-16.2315,0.4492,3.200640891143891,-68.06256665481692,36.134238646482636
945,-17.5177,0.9287,7.924098204109309,106.74532502226182,18.862603639496072
946,-17.6474,1.6165,0.7403940014956367,74.0605146979649,10.917042994123106
947,-19.0193,5.1224,7.7739497036390715,216.88215279925763,3.7129665781664847
948,-13.2121,2.876,-30.53319522800524,-43.85444322973606,4.593915159944367
949,-16.7032,-0.6375,26.423505725811935,-122.16620305980528,-26.201098039215687
950,-19.6728,0.4121,17.778629244695622,-164.64313725490197,47.737927687454494
951,-16.0288,2.1313,-18.523036883412626,417.18029604464937,7.520668136817905
952,-14.0301,2.8921,-12.469430025953287,35.696523248721434,4.851180802876802
953,-17.9616,0.1681,28.021895781213257,-94.18761453615019,106.85068411659726
954,-15.8578,1.2425,-11.712765009798687,639.1433670434265,12.762816901408451
955,-20.538,-1.8146,29.513551690650665,-246.0442655935614,-11.318196847790146
956,-16.5017,5.4431,-19.652838640568703,-399.96142400529044,3.0316731274457567
957,-17.4122,0.9535,5.517613336807714,-82.4824089213867,18.26135291033036
958,-14.0931,3.1722,-19.061922100596128,232.69008914525435,4.442689616039342
959,-17.3138,-0.2011,22.853027368002788,-106.33944896286489,-86.09547488811536
960,-19.6612,3.5295,13.557971098199118,-1855.0969666832423,5.5705340699815835
961,-16.3793,1.7862,-16.692267003031347,-49.392265193370164,9.169913783450902
962,-16.345,-1.386,-0.20941065857515984,-177.59489418878064,-11.792929292929292
963,-15.3128,0.1567,-6.315081064545735,-111.30591630591631,97.7204850031908
964,-17.5529,-0.2466,14.628937882033345,-257.37077217613273,-71.17964314679644
965,-15.34,-2.2632,-12.607033595588202,817.7615571776155,-6.778013432308237
966,-15.4058,-1.5276,0.42894393741850223,-32.50265111346765,-10.084969887405078
967,-17.5079,3.1519,13.644861026366684,-306.3301911495156,5.554713030235731
968,-17.8853,3.0202,2.155598329896802,-4.178432056854597,5.92189258989471
969,-16.7419,1.309,-6.392959581332159,-56.658499437123375,12.789839572192514
970,-19.5389,0.5286,16.706586468680374,-59.61802902979374,36.96348846008325
971,-14.6414,-0.845,-25.065382391025082,-259.8562239878925,-17.32710059171598
972,-15.8685,0.6944,8.38102913655796,-182.17751479289942,22.85210253456221
973,-16.0224,2.473,0.9698459211645805,256.1347926267281,6.4789324706833815
974,-16.6506,0.5185,3.920760934691425,-79.03356247472706,32.11301832208294
975,-13.5964,-0.316,-18.34288253876738,-160.94503375120541,-43.02658227848101
976,-13.7894,0.7352,1.4194933953105338,-332.65822784810126,18.755984766050055
977,-17.7062,-0.1997,28.40442658853901,-127.16267682263329,-88.66399599399098
978,-19.7506,0.5731,11.546238040912215,-386.9804707060591,34.46274646658523
979,-14.8633,-0.828,-24.745071035816622,-244.4774035944861,-17.95084541062802
980,-17.868,-3.2226,20.2155645112458,289.2028985507246,-5.544591323775833
981,-16.9804,0.2648,-4.967539735840609,-108.21696766585987,64.12537764350454
982,-16.6808,-1.158,-1.7643871758026841,-537.3111782477341,-14.40483592400691
983,-17.0264,1.8527,2.071843077070623,-259.9913644214162,9.19004695849301
984,-18.0416,1.8839,5.962505285908937,1.6840287148485844,9.576729125749774
985,-17.672,1.3928,-2.0485987938985373,-26.068262646637287,12.688110281447445
986,-16.5728,-4.0439,-6.220009053870523,-390.34319356691555,-4.0982220134029035
987,-18.9947,-0.4574,14.613704383085535,-88.68913672444917,-41.5275470048098
988,-15.6281,0.5482,-17.72389140128563,-219.85133362483603,28.50802626778548
989,-19.2036,-0.4872,22.878660873682666,-188.872674206494,-39.416256157635466
990,-16.7059,-2.4979,-13.006415463767219,412.70525451559934,-6.687977901437207
991,-15.6337,-0.5186,-6.418091811874849,-79.23856039072821,-30.145969919012728
992,-16.3041,1.1007,4.288172345637942,-312.24450443501735,14.812482965385662
993,-17.8303,0.8879,9.360835618034734,-19.33315163078041,20.081428088748734
994,-19.4996,-2.0233,9.362153188673217,-327.87476067124675,-9.63752285869619
995,-16.6,-0.5447,-14.87004861638187,-73.07863391489151,-30.47549109601616
996,-15.0948,-2.373,-9.067469879518086,335.65265283642384,-6.361061946902654
997,-17.3242,-1.4999,14.769324535601669,-36.79308891698273,-11.550236682445497
998,-17.7598,-1.8259,2.51440181942022,21.734782318821267,-9.726600580535624
999,-21.1305,-0.0501,18.979380398427924,-97.25614765321211,-421.7664670658683
1000,-14.2824,2.228,-32.40860367714915,-4547.105788423154,6.410412926391382
